crop,variety,alias,release_year,duration_days_min,duration_days_max,yield_t_ha_min,yield_t_ha_max,plant_height_cm,oil_pct,drought_tolerant,salt_tolerant,heat_tolerant,waterlogging_tolerant,cold_tolerant,fits_after_aman,short_duration,bijoy_name,description_bijoy,source
Potato,BARI Potato-90,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-90,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-91,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-91,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-92,,,,,34.95,41.05,,,False,False,False,False,False,False,False,evwi Avjy-92,"Avjy wW¤^vK…wZ †_‡K gvSvwi wW¤^vK…wZ AvKv‡ii| Avjyi Pvgovi gm„YZv gvSvwi I iO njy` (jvj i‡Oi †kW Av‡Q), kvu‡mi iO njy`| †PvL AMfxi, jvj e‡Y©i I †PvL¸‡jv Avjy‡Z mgfv‡e web¨¯Í| Avjyi AvKvi AvK…wZ‡Z wfbœZv †ewk| ï®‹ c`v_: 18.10-19.93%, A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 70- 75 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 34.95-41.05 Ub| we‡kl ˆewkó¨: Lvevi I ißvwb Avjy wn‡m‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-93,,,80.0,85.0,,,,,False,False,False,False,False,False,False,evwi Avjy-93,"Avjy wW¤^vK…wZ †_‡K j¤^v wW¤^vK…wZ I eo AvKv‡ii| Avjyi Pvgov gm„Y I iO jvj kvu‡mi is µxg| †PvL gvSvwi Mfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 17.37-21.67%, A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 80- 90 w`‡b A¼yi (¯úªvDU) †ei nq|Rxeb Kvj: 80-85 w`b, djb: Mo djb †n±icÖwZ 41.81(27.68-49.26) Ub| we‡kl ˆewkó¨: Lvevi I ißvwb Avjy wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-94,mvb‡iW,,,,27.68,49.26,,,False,False,False,False,False,False,False,evwi Avjy-94,"Avjy wW¤^vK…wZ, Lv‡Uv wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgov Agm„Y I iO Mvp jvj, kvu‡mi iO µxg| †PvL gvSvwi Mfxi Ges †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 14.93-19.91%, A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 45-50 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 27.68-49.26 Ub| we‡kl ˆewkó¨: Lvevi Avjy wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-95,,,,,32.55,47.17,,,False,False,False,False,False,False,False,evwi Avjy-95,"Avjy LvU wW¤^vK…wZ n‡Z wW¤^vK…wZ| Avjyi Pvgov gm„Y I iO jvj, kvu‡mi iO nvjKv njy`| †Pv‡Li MfxiZv AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 18.47-21.33%| A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 85-90 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 32.55-47.17 Ub| we‡kl ˆewkó¨: Lvevi I ißvwb Avjy wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-96,,,,,31.27,54.31,,,False,False,False,False,False,False,False,evwi Avjy-96,"Avjy wW¤^vK…wZ n‡Z j¤^v wW¤^vK…wZ| Avjyi Pvgov gm„Y I iO njy`, kvu‡mi iO nvjKv njy`| †Pv‡Li MfxiZv AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 17.33-20.98%, A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 65-70 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 31.27-54.31 Ub| we‡kl ˆewkó¨: Lvevi I ißvwb Avjy wnmv‡e|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-97,Avjfvi‡÷vb iv‡mU,,,,30.0,51.92,,,False,False,False,False,False,False,False,evwi Avjy-97,"Avjy j¤^v wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgov gm„Y I iO njy`, kvu‡mi iO nvjKv njy`| †Pv‡Li MfxiZv ga¨g I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 17.77-24.33%, A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 100-105 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 30-51.92 Ub, we‡kl ˆewkó¨: Lvevi, ißvwb I cÖwµqvRvZKi‡Yi wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-98,A¨vwi‡Rvbv,,,,27.19,55.63,,,False,False,False,False,False,False,False,evwi Avjy-98,"Avjy j¤^v wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgov gm„Y I iO njy`, kvu‡mi iO wµg| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 14.40-21%| A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 85-90 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 27.19-55.63 Ub| we‡kl ˆewkó¨: Lvevi I ißvwb wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-99,GBP‡RWwW 1249,,,,34.57,54.94,,,False,False,False,False,False,False,False,evwi Avjy-99,"Avjy j¤^v wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgov gm„Y I iO njy`, kvu‡mi iO wµg| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_©: 17.60-19.44%| A¼y‡iv`&Mg: mvaviY ZvcgvÎvq 40-45 w`‡b A¼yi (¯úªvDU) †ei nq| djb: Mo djb †n±icÖwZ 34.57-54.94 Ub| we‡kl ˆewkó¨: Lvevi Avjy wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-100,,,85.0,90.0,,,,,False,False,False,False,False,False,False,evwi Avjy-100,"K›`vj dmj 24 | K…wl cÖhyw³ nvZeB MvQ ga¨g D”PZv m¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4/6wU KvÐ _v‡K| KvÐ Mvp meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ †bB| cvZv Mvp meyR Ges gvSvwi AvKv‡ii| cvZv Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ nvjKv/‡bB| Avjy †MvjvKvi Ges gvSvwi AvKv‡ii| Avjyi is jvj, Pvgov gm„Y| Avjyi kv‡mi is njy`| †PvL nvjKv Mfxi| ï®‹ c`v©_ : 18.75%| A¼zi gvSvwi I‡fv‡qW, †Mvovi w`‡K †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K gvSvwi †jvghy³, AMÖfvM gvSvwi| mvaviY ZvcgvÎvq 100-105 w`‡b A¼zi (¯úÖvDU) †ei nq| Rxeb Kvj 85-90 w`b| Mo djb †n±i cÖwZ 46.38 (33.98-61.35) Ub| RvZwU Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-101,eø¨vK‡ewi,,,,45.82,45.82,,,False,False,False,False,False,False,False,evwi Avjy-101,"RvZwU wPc&m cÖwµqvRvZKiY Avjy wnmv‡e we‡kl Dc‡hvwM| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-5 wU KvÐ _v‡K| MvQ wKQzUv Lvov cÖK…wZi I kvLv cÖkvLv †ewk| Kv‡Ð G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy gvSvwi †_‡K eo AvKv‡ii †MvjvK…wZ| Avjyi †PvL Mfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í bq| A¼yi gvSvix AvKv‡ii I KwbK¨vj AvK…wZi, †Mvovi w`‡K †ewk cwigv‡Y G‡š’vmvqvwbb Av‡Q I †ekx †jvghy³| AMÖfvM gvSvix, G‡š’vmvqvwbb Gi we¯Í…wZ gvSvwi Ges Kg †jvghy³| ï®‹ c`v_© 20% Gi Dc‡i hv AbyK‚j cwi‡e‡k 21% ch©šÍ ch©šÍ nq| Avjyi Pvgov gm„Y I is †e¸wb, kuv‡mi is ‡e¸wb । Lvevi Avjz‡Z G†š’vmvqvwbb Gi cwigvY †ekx _v‡K (91.84 wgwjMÖvg/100 MÖvg)| mzwßKvj : 60-65 w`b| †n±icÖwZ Mo djb 45.82 Ub hv AbyK‚j cwi‡e‡k evsjv‡`‡ki AvenvIqvq m‡e©v”P 50 Ub ch©šÍ nq|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-102,,,85.0,90.0,,,,,False,False,False,False,False,False,False,evwi Avjy-102,"K›`vj dmj K…wl cÖhyw³ nvZeB | 25 MvQ ga¨g D”PZv m¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4/6wU KvÐ _v‡K| KvÐ Mvp meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ †bB| cvZv Mvp meyR Ges gvSvwi AvKv‡ii| cvZv Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ nvjKv/‡bB| Avjy †MvjvKvi Ges gvSvwi AvKv‡ii| Avjyi is jvj, Pvgov gm„Y| Avjyi kv‡mi is njy`| †PvL nvjKv Mfxi| ï®‹ c`v©_ : 18.75%| A¼zi gvSvwi I‡fv‡qW, †Mvovi w`‡K †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K gvSvwi †jvghy³, AMÖfvM gvSvwi| mvaviY ZvcgvÎvq 100-105 w`‡b A¼zi (¯úÖvDU) †ei nq| Rxeb Kvj 85-90 w`b| Mo djb †n±i cÖwZ 46.38 (33.98-61.35) Ub| RvZwU Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-103,,,,,42.88,42.88,,,False,False,False,False,False,False,False,evwi Avjy-103,"RvZwU cÖwµqvRvZKiY I ißvwb Avjy wnmv‡e Dc‡hvwM| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW†qU UvBc Ges M‡o 4-6wU KvÐ _v‡K| MvQ wKQzUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| Kv‡Ð G‡š’vmvqvwbb Gi we¯Í…wZ gvSvwi| 90-95 w`†b Avjy cwic°Zv jvf K‡i| Avjy gvSvwi †_‡K eo Ges AvKv‡i wW¤^vK…wZi †_‡K j¤^v wW¤^vK…wZi| Avjyi Pvgov gm„Y I is njz`, kuv‡mi is wµg, †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_© 20% Gi Dc‡i hv AbyK‚j cwi‡e‡k 22% ch©šÍ ch©šÍ nq| mywßKvj 70-72 w`b| mviv‡`‡k Pvl Dc‡hvMx| RvZwUi †n±icÖwZ Mo djb 42.88 Ub|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-104,,,85.0,90.0,42.3,42.3,,,False,False,False,False,False,False,True,evwi Avjy-104,"RvZwUi ißvwb Dc‡hvwMZv i‡q‡Q| AvMvg D‡Ëvjb Kiv hvq Ges Lvevi Avjy wn‡m‡e fvj Dc‡hvwMZv i‡q‡Q| MvQ ga¨g D”PZv m¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 3-5wU KvÐ _v†K| MvQ wKQzUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| Kv‡Ð G‡š’vmvqvwbb Gi we¯Í…wZ Kg| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy eo AvKv‡ii I j¤^v wW¤^vK…wZi| Avjyi Pvgovi gm„YZv gvSvwi, is njz`, kuv‡mi is wµg, †PvL AMfxi Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`©v_ 18.08%| mywßKvj 70-72 w`b| mviv‡`‡k Pvl Dc‡hvMx| RvZwUi †n±icÖwZ Mo djb 42.30 Ub| Avjyi Drcv`b cÖhyw³ exR Avjy, Lvevi Avjy, AvMvg Avjy, cÖwµqvRvZKi‡Yi Rb¨ Avjy I ißvwbi †hvM¨ Avjy Drcv`‡bi Rb¨ wKQzUv wfbœ wfbœ c×wZi Drcv`b †KŠkj e¨envi Kiv `iKvi| wb‡¤œ Avjy Drcv`‡bi c×wZ avivevwnK fv‡e ewY©Z n‡jv| Rwg wbe©vPb: Avjy dmj †h †Kvb gvwU‡Z n‡Z cv‡i| Z‡e †e‡j †`v-Auvk †_‡K †`v-Auvk gvwU Avjy Pv‡li Rb¨ DËg| DuPz †_‡K gvSvix DuPz Rwg †hLv‡b †mP I wb®‹vk‡bi mye¨e¯’v Av‡Q †m mKj Rwg wbe©vPb Ki‡Z n‡e| RwgwU Aek¨B †iŠ`ª D¾¡j n‡Z n‡e| RwgwU‡Z Aek¨B GKevi avb Pvl Ki‡Z n‡e| AvMvg avb Avev` Kiv Rwg †hLv‡b avb KvUvi ciB Avjyi Avev` Kiv m¤¢e †m mKj Rwg wbe©vPb Kiv me‡P‡q fvj| RvZ wbe©vPb: K›`vj dmj M‡elYv †K›`ª, weGAviAvB G ch©šÍ Avjyi †gvU 104wU RvZ (hvi g‡a¨ evwi Avjy wn‡m‡e 93wU) Aegy³ Ki‡Q| gy³vwqZ RvZ¸‡jvi g‡a¨ i‡q‡Q Lvevi Avjy, cÖwµqvRvZKi‡Yi Dc‡hvMx Avjy, ißvwb‡hvM¨ Avjy, †ivMcÖwZ‡ivax, AvMvg Avjy I mvaviY ZvcgvÎvq msi¶Y Kiv hvq Ggb Avjyi RvZ| G‡`i ga¨ †_‡K cÖ‡qvRb/Pvwn`v †gvZv‡eK RvZ wbe©vPb Ki‡Z n‡e| K›`vj dmj K…wl cÖhyw³ nvZeB | 15 MvQ ga¨g D”PZv m¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4/6wU KvÐ _v‡K| KvÐ","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Proso millet,BARI Proso millet-2,,,,,,,82.0,,False,False,False,False,False,False,False,evwi wPbv-2,"wPbv evsjv‡`‡ki GKwU AcÖavb `vbv dmj| `xN©w`b a‡i G †`‡k wPbvi Pvl Kiv n‡”Q| wPbv GKwU eûgyLx km¨ hv Avgiv `vbv km¨, cvwL Lv`¨ I wgwó RvZxq Lv`¨ ˆZix‡Z e¨eüZ nq| Mv‡Qi D”PZv 82-84 †m.wg. | kxl 18-21.6 †m.wg.| exR wW¤^vK…wZ, D¾¡j ev`vwg Kvj‡P is Gi Ges exR †_‡K Qvov‡bv Pvj njy` e‡Y©i| nvRvi `vbvi IRb 5-5.5 MÖvg|evsjv‡`‡ki mKj GjvKv‡Z GB RvZwU Pvl Kiv hvq|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Sesame,BARI Sesame-2,,2001.0,90.0,100.0,1.2,1.3,100.0,,False,False,False,False,False,False,True,evwi wZj-2,¯’vbxq Ges we‡`k †_‡K wZ‡ji wewfbœ Rvg©cøvRg msMÖn K‡i evQvB cÖwµqvi gva¨‡g Ôevwi wZj-2Õ RvZwU D™¢vweZ nq Ges 2001 mv‡j Aby‡gvw`Z nq| Mv‡Qi D”PZv 100-120 †mwg| cvZv nvjKv meyR i‡Oi| wb‡Pi cvZv¸‡jv A‡c¶vK…Z PIov Ges µgvš^‡q Dc‡ii cvZv miæ I ekv©K…wZi nq| Kv‡Ði Dcwifv‡Mi kvLv-cÖkvLvi cÖwZwU cÎK‡¶ GKwU K‡i NÈvK…wZi dzj †dv‡U| dz‡ji cuvcwoi is †Mvjvwc| cÖwZ Mv‡Q d‡ji msL¨v 60-70wU| cÖwZ d‡j ex‡Ri msL¨v 60-70wU| ex‡Ri Z¡K Kvj‡P i‡Oi| G RvZwU AvMvg ec‡bi (gvN/dvêyb) Rb¨ Dc‡hvMx| RvZwUi RxebKvj 90-100 w`b| †n±icÖwZ djb 1.20-1.30 Ub|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Sesame,BARI Sesame-3,,2001.0,,,1.2,1.4,100.0,,False,False,False,False,False,False,False,evwi wZj-3,"¯’vbxqfv‡e msM„nxZ wZ‡ji wewfbœ Rvg©cøvR‡gi ga¨ †_‡K evQvB c×wZi gva¨‡g G RvZwU D™¢vweZ nq| G RvZwU 2001 mv‡j Pvlvev‡`i Rb¨ Aby‡gv`b jvf K‡i| Mv‡Qi D”PZv 100-110 †mwg| KvÐ, kvLv I cÖkvLv †jvgnxb| cvZv Mvp meyR I LmL‡m| cÖwZ Mv‡Q 3-5wU cÖv_wgK kvLv _v‡K| kvLv¸‡jv cÖavb Kv‡Ði GKUy Dc‡i Rb¥vq| cÖwZwU kvLvq 2-3wU cÖkvLv Rb¥vq| dz‡ji is nvjKv †Mvjvcx| cÖwZ Mv‡Q d‡ji msL¨v 60-65 wU| dj 4 cÖ‡Kvô wewkó Ges cÖwZ d‡j ex‡Ri msL¨v 50-55wU| ex‡Ri Z¡K Mvp jvj‡P i‡Oi| dmj †evbv †_‡K KvUv ch©šÍ 90-100 w`b mgq jv‡M| †n±icÖwZ djb 1.20-1.40 Ub|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Sesame,BARI Sesame-4,,2009.0,,,1.4,1.5,90.0,,False,False,False,False,False,False,False,evwi wZj-4,Af¨šÍixYfv‡e msM„nxZ wZ‡ji Rvg©cøvRg †_‡K evQvB c×wZ e¨envi K‡i G RvZwU D™¢vweZ n‡q‡Q| RvZwU 2009 mv‡j Aegy³ Kiv nq| RvZwU evsjv‡`‡ki me©Î Lwid †gŠmy‡g Pvlvev‡`i Dc‡hvMx| Lwid †gŠmy‡g (ga¨-†deªæqvwi †_‡K ga¨-GwcÖj) ec‡bi Dchy³ mgq| RvZwU ecb mgq †_‡K cwic° n‡Z 90-95 w`b mgq jv‡M| Mv‡Qi D”PZv 90-120 †mwg| cÖwZ Mv‡Q ïuwUi msL¨v 85-90wU| AwaKvsk ïuwUB 8 cÖ‡Kvô wewkó Ges cÖwZ ïuwU‡Z Ôevwi wZj-2Õ I Ôevwi wZj-3Õ Gi Zyjbvq 20-40% †ewk exR _v‡K| ex‡Ri Z¡K Mvp jvj‡P e‡Y©i| RvZwU †cvKvgvKo I †ivMevjvB‡qi AvµgY mwnòz| RvZwUi †n±icÖwZ djb 1.4-1.5 Ub hv Ôevwi wZj-2Õ I Ôevwi wZj-3Õ Gi †P‡q 8-10% †ewk|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Sesame,BARI Sesame-5,,2021.0,80.0,90.0,1.5,1.7,95.0,,False,False,False,False,False,False,False,evwi wZj-5,"evwi wZj-5 RvZwU 2021 mv‡j Aegy³ Kiv nq| hvi D”PZv 95-100 †mwg| cvZv nvjKv meyR| MvQ kvLv-cÖkvLv wenxb| GµwcUvj cy®ú web¨vm| NÉvK…wZ cy‡®úi is nvjKv †Mvjvwc| cÖwZ Mv‡Q ïwUi msL¨v 70-75wU| Pvi cÖ‡Kvô wewkó¨ Ges cÖwZ ïwU‡Z ex‡Ri msL¨v 75-80wU| exRvib wµwg mv`v, cvZjv I big| RxebKvj 80-90 w`b| gv‡Ni gvSvgvwS †_‡K dvêyb gvm ch©šÍ (ga¨ †deªæqvwi n‡Z gvP©) ecb Kiv hvq| †n±i cÖwZ djb 1500-1700 †KwR|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Sesame,BARI Sesame-6,Kv‡jv wZj,2021.0,90.0,100.0,1.5,1.8,75.0,,False,False,False,False,False,False,False,evwi wZj-6,"evwi wZj-6 RvZwU 2021 mv‡j Aegy³ Kiv nq| hvi D”PZv 75-100 †mwg| cvZvi iO gvSvix meyR| 3-5 kvLv hy³| G‡µvwcUvj cy®ú web¨vm| NÉvK…wZ cy‡®úi iO nvjKv †Mvjvcx| cÖwZ Mv‡Q ïwUi msL¨v 30-80wU| ïwU¸‡jv gvSvix ai‡Yi j¤^v cÖwZ ïwU‡Z ex‡Ri msL¨v 50-80wU| exRveiY Mvp Kvj e‡Y©i hv RvZwU‡K Ab¨ RvZ n‡Z Avjv`v K‡i‡Q| RxebKvj 90-100 w`b| Lwid-1 †gŠmy‡g ga¨ †deªæqvwi n‡Z gvP©, Lwid-2 †gŠmy‡g ga¨ AvMó n‡Z ga¨ †m‡Þ¤^i ecb Kiv hvq| †n±i cÖwZ djb 1500-1800 †KwR|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Soybean,BARI Soybean-5,,2002.0,90.0,100.0,1.6,2.0,40.0,,False,False,False,False,False,False,False,evwi mqvweb-5,ZvBIqvb †_‡K msM„nxZ Rvg©cøvRg ga¨ Ô†ibmgÕ bv‡gi jvBbwU cÖv_wgK I AvÂwjK djb cix¶vq m‡eŸ©vP djb †`q| G RvZwU 2002 mv‡j Ôevwi mqvweb-5Õ bv‡g RvZxq exR †evW© KZ„©K Aby‡gvw`Z nq| G RvZwU evsjv‡`‡k me †gŠmy‡gB Pvl Kiv hvq| Mv‡Qi D”PZv 40-60 †mwg| cÖwZ Mv‡Q d‡ji msL¨v 25-35wU| ïuwU‡Z ex‡Ri msL¨v 2-3wU| ex‡Ri AvKvi †mvnv‡Mi †P‡q mvgvb¨ †QvU Ges Ôevsjv‡`k mqvweb-4Õ Gi ex‡Ri †P‡q eo| ex‡Ri is µxg Ges 100 ex‡Ri IRb 9-14 Mªvg| RvZwUi RxebKvj 90-100 w`b| †n±icÖwZ djb 1.6-2.0 Ub|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Soybean,BARI Soybean-6,,2009.0,,,1.8,2.1,50.0,,False,False,False,False,False,False,False,evwi mqvweb-6,we‡`k n‡Z msM„nxZ mqvwe‡bi wewfbœ Rvg©cøvRg †_‡K evQvB c×wZ e¨envi K‡i G RvZwU D™¢vweZ n‡q‡Q| G RvZwU 2009 mv‡j Aegy³ Kiv nq| RvZwU evsjv‡`‡ki me©Î iwe I Lwid-2 †gŠmy‡g Pvlvev‡`i Dc‡hvMx| iwe †gŠmy‡g ga¨-wW‡m¤¦i †_‡K ga¨-Rvbyqvwi Ges Lwid-2 †gŠmy‡g RyjvB gv‡m ec‡bi Dchy³ mgq| RvZwU ecb mgq †_‡K cwic° n‡Z 100-110 w`b mgq jv‡M| Mv‡Qi D”PZv 50-55 †mwg| cÖwZ Mv‡Q ïuwUi msL¨v 50-55wU| ïuwUi ˆ`N©¨ 3.0-3.5 †mwg| AwaKvsk ïuwU‡Z 2-3wU exR _v‡K| ex‡Ri Z¡K µxg e‡Y©i| Ôevwi mqvweb-6Õ RvZwU‡Z 20-21% ˆZj Ges 42-44% †cÖvwUb _v‡K| RvZwU‡Z †gvRvBK fvBivm AvµgY Kg nq| RvZwUi †n±icÖwZ djb 1.80-2.10 Ub hv Ô†mvnvMÕ I Ôevwi mqvweb-5Õ Gi Zyjbvq 10-15% †ewk|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Soybean,BARI Soybean-7,,,115.0,120.0,,,,,False,False,False,False,False,False,False,evwi mqvweb-7,"RvZwU Lv‡Uv (18-23 †mwg), Lvov I Liv mwnòz| dz‡ji is mv`v, cvZvi is Mvp meyR| ïwUi msL¨v 15-20wU, ïwUi ˆ`N¨© 3.2-3.5, ïwU‡Z ex‡Ri msL¨v 2-3wU| ex‡Ri AvKvi eo, 100 ex‡Ri IRb 12-14 MÖvg| RvZwU R¨vwmW, w_ªcm Ges cvZvi nj‡` †gvRvBK fvBivm †ivM mnbkxj| Rxeb Kvj 115-120 w`b|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Sunflower,BARI Sunflower-2,,2004.0,95.0,100.0,2.0,2.3,125.0,42.0,False,False,False,False,False,False,False,evwi m~h©gyLx-2,GmwU-2250 nvBweªW †_‡K ¯^-civMvqb I wbev©Pb cÖwµqvi gva¨‡g GmwU-2250 wm jvBbwU evQvB Kiv nq| G jvBbwU 2004 mv‡ji gvP© gv‡m Ôevwi m~h©gyLx-2Õ bv‡g evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| G Rv‡Zi Mv‡Qi D”PZv 125-140 †mwg I e¨vm 2.0-2.4 †mwg| cwic° cy¯úhyMex ev gv_vi e¨vm 15-18 †mwg| ex‡Ri is Kv‡jv| cÖwZ gv_vq ex‡Ri msL¨v 350-450wU| ex‡R †Z‡ji cwigvY kZKiv 42-44 fvM| dm‡ji RxebKvj iwe †gŠmy‡g 95-100 w`b Ges Lwid †gŠmy‡g 85-90 w`b| †n±icÖwZ djb iwe †gŠmy‡g 2.0-2.30 Ub Ges Lwid †gŠmy‡g 1.5-1.8 Ub|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
