region,table,pattern,area_ha,pct_nca,n_upazilas,source
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Maize-Vegetable-Fallow,800.0,0.18,1,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Potato+S.gourd-Aus-T. Aman,740.0,0.17,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Chilli-Jute-Fallow,725.0,0.17,6,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Chilli-Aus-T. Aman,710.0,0.16,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Coriander-Fallow-Fallow,700.0,0.16,4,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Potato-Boro-Aus-T. Aman,630.0,0.14,4,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Chilli-Fallow-Fallow,600.0,0.14,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Vegetable-Vegetable-T. Aman,580.0,0.13,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Potato-Sesbania,550.0,0.13,2,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Chilli-Fallow-T. Aman,425.0,0.1,7,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Onion-Jute-Fallow,400.0,0.09,2,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Garlic-Jute-Fallow,390.0,0.09,2,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Vegetable-Boro-Aus-T. Aman,370.0,0.08,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Vegetable-Jute-Fallow,335.0,0.08,6,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Vegetable-Jute-T. Aman,310.0,0.07,5,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Onion-Fallow-T. Aman,305.0,0.07,2,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Coriander-Fallow-T. Aman,220.0,0.05,5,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Chilli-Vegetable-Fallow,220.0,0.05,5,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Potato-S.gourd-Aus,180.0,0.04,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Garlic-Fallow-T. Aman,155.0,0.04,2,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Chilli-Jute-T. Aman,150.0,0.03,1,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Potato-Aus-Fallow,120.0,0.03,3,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Comilla,"Cropping patterns for vegetables and spices in Comilla region, 2014-15.",Potato+Maize-B. Aman,110.0,0.03,2,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversity and Cropping Patterns of Comilla Region', doi:10.3329/brj.v21i2.38198"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Boro-Fallow-T. Aman,150280.0,22.92,38,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Fallow-Fallow-T. Aman,125600.0,19.15,32,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Boro-Fallow-Fallow,48710.0,7.43,12,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Fallow-Aus-T. Aman,27140.0,4.14,20,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Boro-Aus-T. Aman,16070.0,2.45,18,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Boro-B. Aman,2850.0,0.43,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Fallow-Aus-Fallow,1000.0,0.15,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive rice in Chittagong region, 2014-15.",Boro-Aus-Fallow,900.0,0.14,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Vegetable-Vegetable-Vegetable,5235.0,0.8,15,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Vegetable-Fallow-Fallow,3920.0,0.6,11,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Vegetable-Vegetable-Fallow,2560.0,0.39,10,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Soybean-Fallow-Fallow,2000.0,0.3,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Tobacco-Sesbania,600.0,0.09,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Groundnut-Fallow-Fallow,440.0,0.07,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Chilli-Fallow-Fallow,300.0,0.05,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Sweet potato-Fallow-Fallow,300.0,0.05,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Felon-Fallow-Fallow,260.0,0.04,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Coriander-Fallow-Fallow,250.0,0.04,8,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",W.Melon-Fallow-Fallow,195.0,0.03,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with exclusive non-rice in Chittagong region, 2014-15.",Chilli-Vegetable-Fallow,130.0,0.02,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Grasspea-Fallow-T. Aman,30640.0,4.67,13,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Grasspea-Aus-T. Aman,16740.0,2.55,11,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Felon-Fallow-T. Aman,14630.0,2.23,28,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Mungbean-Aus-T. Aman,7040.0,1.07,9,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Felon-Aus-T. Aman,5045.0,0.77,11,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Mungbean-Fallow-T. Aman,4335.0,0.66,15,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Lentil-Fallow-T. Aman,2440.0,0.37,8,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Pea-Fallow-T. Aman,730.0,0.11,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Lentil-Aus-T. Aman,500.0,0.08,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Felon-Aus-Fallow,420.0,0.06,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Felon-Fallow-Fallow,260.0,0.04,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Area for pulse crops in cropping systems in Chittagong region, 2014-15.",Grasspea-B. Aman,250.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Soybean-Aus-T. Aman,22600.0,3.45,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Soybean-Jute-T. Aman,19400.0,2.96,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Soybean-Fallow-T. Aman,18670.0,2.85,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Groundnut-Fallow-T. Aman,8630.0,1.32,16,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Groundnut-Aus-T. Aman,8350.0,1.27,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Soybean-B. Aman,4300.0,0.66,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Mustard-Fallow-T. Aman,2370.0,0.36,15,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Soybean-Fallow-Fallow,2000.0,0.31,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Soybean-Aus-Fallow,700.0,0.11,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Vegetable-Groundnut-T. Aman,700.0,0.11,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Mustard-Boro-T. Aman,660.0,0.1,9,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Groundnut-Fallow-Fallow,440.0,0.07,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Mustard-Aus-T. Aman,345.0,0.05,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Mustard-Boro-Aus-T. Aman,270.0,0.04,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Potato-Sesame-T. Aman,200.0,0.03,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Sesame-Fallow-T. Aman,175.0,0.03,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with oil-seed crops in Chittagong region, 2014-15.",Fallow-Sesame-T. Aman,10.0,0.0,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Vegetable-Fallow-T. Aman,17715.0,2.7,28,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Chilli-Fallow-T. Aman,9450.0,1.44,30,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Vegetable-Vegetable-T. Aman,8505.0,1.3,18,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Vegetable-Boro-T. Aman,8150.0,1.24,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Vegetable-Vegetable-Vegetable,5235.0,0.8,15,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Potato-Fallow-T. Aman,4555.0,0.69,22,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Vegetable-Fallow-Fallow,3920.0,0.6,11,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
Chittagong,"Cropping patterns with vegetables and spices crops in Chittagong region, 2014-15.",Vegetable-Aus-Fallow,2900.0,0.44,7,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Systems in Chittagong Region', doi:10.3329/brj.v21i2.38199"
